"initial_alias","converted_alias","name","description","namespace"
"ENSMUSG00000026730","ENSMUSG00000026730","Pter","phosphotriesterase related [Source:MGI Symbol;Acc:MGI:107372]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026289","ENSMUSG00000026289","Atg16l1","autophagy related 16-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924290]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005949","ENSMUSG00000005949","Ctns","cystinosis, nephropathic [Source:MGI Symbol;Acc:MGI:1932872]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028572","ENSMUSG00000028572","Hook1","hook microtubule tethering protein 1 [Source:MGI Symbol;Acc:MGI:1925213]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030259","ENSMUSG00000030259","Rassf8","Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 [Source:MGI Symbol;Acc:MGI:1918573]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036427","ENSMUSG00000036427","Gpi1","glucose-6-phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043923","ENSMUSG00000043923","Cenatac","centrosomal AT-AC splicing factor [Source:MGI Symbol;Acc:MGI:2685960]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020865","ENSMUSG00000020865","Abcc3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:MGI Symbol;Acc:MGI:1923658]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020700","ENSMUSG00000020700","Map3k3","mitogen-activated protein kinase kinase kinase 3 [Source:MGI Symbol;Acc:MGI:1346874]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021054","ENSMUSG00000021054","Sgpp1","sphingosine-1-phosphate phosphatase 1 [Source:MGI Symbol;Acc:MGI:2135760]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000059495","ENSMUSG00000059495","Arhgef12","Rho guanine nucleotide exchange factor (GEF) 12 [Source:MGI Symbol;Acc:MGI:1916882]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030881","ENSMUSG00000030881","Arfip2","ADP-ribosylation factor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1924182]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041417","ENSMUSG00000041417","Pik3r1","phosphoinositide-3-kinase regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:97583]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026077","ENSMUSG00000026077","Npas2","neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001930","ENSMUSG00000001930","Vwf","Von Willebrand factor [Source:MGI Symbol;Acc:MGI:98941]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021143","ENSMUSG00000021143","Pacs2","phosphofurin acidic cluster sorting protein 2 [Source:MGI Symbol;Acc:MGI:1924399]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000104960","ENSMUSG00000104960","Snhg8","small nucleolar RNA host gene 8 [Source:MGI Symbol;Acc:MGI:1917145]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019906","ENSMUSG00000019906","Lin7a","lin-7 homolog A, crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:2135609]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000058135","ENSMUSG00000058135","Gstm1","glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035284","ENSMUSG00000035284","Vps13c","vacuolar protein sorting 13C [Source:MGI Symbol;Acc:MGI:2444207]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063334","ENSMUSG00000063334","Krr1","KRR1, small subunit (SSU) processome component, homolog (yeast) [Source:MGI Symbol;Acc:MGI:1289274]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041775","ENSMUSG00000041775","Mapk1ip1","mitogen-activated protein kinase 1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1916796]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046138","ENSMUSG00000046138","9930021J03Rik","RIKEN cDNA 9930021J03 gene [Source:MGI Symbol;Acc:MGI:2444398]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027130","ENSMUSG00000027130","Slc12a6","solute carrier family 12, member 6 [Source:MGI Symbol;Acc:MGI:2135960]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028964","ENSMUSG00000028964","Park7","Parkinson disease (autosomal recessive, early onset) 7 [Source:MGI Symbol;Acc:MGI:2135637]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028649","ENSMUSG00000028649","Macf1","microtubule-actin crosslinking factor 1 [Source:MGI Symbol;Acc:MGI:108559]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040274","ENSMUSG00000040274","Cdk6","cyclin dependent kinase 6 [Source:MGI Symbol;Acc:MGI:1277162]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015478","ENSMUSG00000015478","Rnf5","ring finger protein 5 [Source:MGI Symbol;Acc:MGI:1860076]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057181","ENSMUSG00000057181","5730455P16Rik","RIKEN cDNA 5730455P16 gene [Source:MGI Symbol;Acc:MGI:1917841]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041992","ENSMUSG00000041992","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:2444365]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031958","ENSMUSG00000031958","Ldhd","lactate dehydrogenase D [Source:MGI Symbol;Acc:MGI:106428]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048371","ENSMUSG00000048371","Pdp2","pyruvate dehydrogenase phosphatase catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:1918878]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028990","ENSMUSG00000028990","Lzic","leucine zipper and CTNNBIP1 domain containing [Source:MGI Symbol;Acc:MGI:1916401]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049553","ENSMUSG00000049553","Polr1a","polymerase (RNA) I polypeptide A [Source:MGI Symbol;Acc:MGI:1096397]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068739","ENSMUSG00000068739","Sars","seryl-aminoacyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:102809]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019470","ENSMUSG00000019470","Xab2","XPA binding protein 2 [Source:MGI Symbol;Acc:MGI:1914689]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071657","ENSMUSG00000071657","Bscl2","Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:MGI Symbol;Acc:MGI:1298392]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068250","ENSMUSG00000068250","Amn1","antagonist of mitotic exit network 1 [Source:MGI Symbol;Acc:MGI:2442933]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000109179","ENSMUSG00000109179","Wdr97","WD repeat domain 97 [Source:MGI Symbol;Acc:MGI:5594498]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000017478","ENSMUSG00000017478","Zc3h18","zinc finger CCCH-type containing 18 [Source:MGI Symbol;Acc:MGI:1923264]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046985","ENSMUSG00000046985","Tapt1","transmembrane anterior posterior transformation 1 [Source:MGI Symbol;Acc:MGI:2683537]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000070056","ENSMUSG00000070056","Mfhas1","malignant fibrous histiocytoma amplified sequence 1 [Source:MGI Symbol;Acc:MGI:1098644]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000014355","ENSMUSG00000014355","Anapc1","anaphase promoting complex subunit 1 [Source:MGI Symbol;Acc:MGI:103097]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025019","ENSMUSG00000025019","Lcor","ligand dependent nuclear receptor corepressor [Source:MGI Symbol;Acc:MGI:2443930]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020048","ENSMUSG00000020048","Hsp90b1","heat shock protein 90, beta (Grp94), member 1 [Source:MGI Symbol;Acc:MGI:98817]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030067","ENSMUSG00000030067","Foxp1","forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029797","ENSMUSG00000029797","Sspo","SCO-spondin [Source:MGI Symbol;Acc:MGI:2674311]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043110","ENSMUSG00000043110","Lrrn4","leucine rich repeat neuronal 4 [Source:MGI Symbol;Acc:MGI:2445154]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042625","ENSMUSG00000042625","Safb2","scaffold attachment factor B2 [Source:MGI Symbol;Acc:MGI:2146808]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024966","ENSMUSG00000024966","Stip1","stress-induced phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:109130]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000096054","ENSMUSG00000096054","Syne1","spectrin repeat containing, nuclear envelope 1 [Source:MGI Symbol;Acc:MGI:1927152]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021069","ENSMUSG00000021069","Pygl","liver glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97829]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000073664","ENSMUSG00000073664","Nbeal1","neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022967","ENSMUSG00000022967","Ifnar1","interferon (alpha and beta) receptor 1 [Source:MGI Symbol;Acc:MGI:107658]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046671","ENSMUSG00000046671","Mtfr1l","mitochondrial fission regulator 1-like [Source:MGI Symbol;Acc:MGI:1924074]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026553","ENSMUSG00000026553","Copa","coatomer protein complex subunit alpha [Source:MGI Symbol;Acc:MGI:1334462]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041540","ENSMUSG00000041540","Sox5","SRY (sex determining region Y)-box 5 [Source:MGI Symbol;Acc:MGI:98367]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000060802","ENSMUSG00000060802","B2m","beta-2 microglobulin [Source:MGI Symbol;Acc:MGI:88127]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032902","ENSMUSG00000032902","Slc16a1","solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020745","ENSMUSG00000020745","Pafah1b1","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 [Source:MGI Symbol;Acc:MGI:109520]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044317","ENSMUSG00000044317","Gpr4","G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:2441992]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031563","ENSMUSG00000031563","Wwc2","WW, C2 and coiled-coil domain containing 2 [Source:MGI Symbol;Acc:MGI:1261872]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032477","ENSMUSG00000032477","Cdc25a","cell division cycle 25A [Source:MGI Symbol;Acc:MGI:103198]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000066621","ENSMUSG00000066621","Tecpr1","tectonin beta-propeller repeat containing 1 [Source:MGI Symbol;Acc:MGI:1917631]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003123","ENSMUSG00000003123","Lipe","lipase, hormone sensitive [Source:MGI Symbol;Acc:MGI:96790]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019948","ENSMUSG00000019948","Actr6","ARP6 actin-related protein 6 [Source:MGI Symbol;Acc:MGI:1914269]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023868","ENSMUSG00000023868","Pde10a","phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040732","ENSMUSG00000040732","Erg","ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046798","ENSMUSG00000046798","Cldn12","claudin 12 [Source:MGI Symbol;Acc:MGI:1929288]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021646","ENSMUSG00000021646","Mccc2","methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031732","ENSMUSG00000031732","Phlpp2","PH domain and leucine rich repeat protein phosphatase 2 [Source:MGI Symbol;Acc:MGI:2444928]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004565","ENSMUSG00000004565","Pnpla6","patatin-like phospholipase domain containing 6 [Source:MGI Symbol;Acc:MGI:1354723]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022364","ENSMUSG00000022364","Tbc1d31","TBC1 domain family, member 31 [Source:MGI Symbol;Acc:MGI:2684931]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000079469","ENSMUSG00000079469","Pigb","phosphatidylinositol glycan anchor biosynthesis, class B [Source:MGI Symbol;Acc:MGI:1891825]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030611","ENSMUSG00000030611","Mrps11","mitochondrial ribosomal protein S11 [Source:MGI Symbol;Acc:MGI:1915244]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053477","ENSMUSG00000053477","Tcf4","transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022564","ENSMUSG00000022564","Grina","glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding) [Source:MGI Symbol;Acc:MGI:1913418]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052632","ENSMUSG00000052632","Asap2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2685438]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004980","ENSMUSG00000004980","Hnrnpa2b1","heterogeneous nuclear ribonucleoprotein A2/B1 [Source:MGI Symbol;Acc:MGI:104819]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032350","ENSMUSG00000032350","Gclc","glutamate-cysteine ligase, catalytic subunit [Source:MGI Symbol;Acc:MGI:104990]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051329","ENSMUSG00000051329","Nup160","nucleoporin 160 [Source:MGI Symbol;Acc:MGI:1926227]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021027","ENSMUSG00000021027","Ralgapa1","Ral GTPase activating protein, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:1931050]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021577","ENSMUSG00000021577","Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:MGI Symbol;Acc:MGI:1914195]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025086","ENSMUSG00000025086","Trub1","TruB pseudouridine (psi) synthase family member 1 [Source:MGI Symbol;Acc:MGI:1919383]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035901","ENSMUSG00000035901","Dennd5a","DENN domain containing 5A [Source:MGI Symbol;Acc:MGI:1201681]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040550","ENSMUSG00000040550","Otud6b","OTU domain containing 6B [Source:MGI Symbol;Acc:MGI:1919451]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027078","ENSMUSG00000027078","Ube2l6","ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020102","ENSMUSG00000020102","Slc16a7","solute carrier family 16 (monocarboxylic acid transporters), member 7 [Source:MGI Symbol;Acc:MGI:1330284]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025372","ENSMUSG00000025372","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039810","ENSMUSG00000039810","Zc3h10","zinc finger CCCH type containing 10 [Source:MGI Symbol;Acc:MGI:2143670]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030747","ENSMUSG00000030747","Dgat2","diacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:1915050]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024797","ENSMUSG00000024797","Vps51","VPS51 GARP complex subunit [Source:MGI Symbol;Acc:MGI:1915755]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030245","ENSMUSG00000030245","Golt1b","golgi transport 1B [Source:MGI Symbol;Acc:MGI:1914214]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032064","ENSMUSG00000032064","Dixdc1","DIX domain containing 1 [Source:MGI Symbol;Acc:MGI:2679721]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032009","ENSMUSG00000032009","Sesn3","sestrin 3 [Source:MGI Symbol;Acc:MGI:1922997]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022553","ENSMUSG00000022553","Maf1","MAF1 homolog, negative regulator of RNA polymerase III [Source:MGI Symbol;Acc:MGI:1916127]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042579","ENSMUSG00000042579","4632404H12Rik","RIKEN cDNA 4632404H12 gene [Source:MGI Symbol;Acc:MGI:1921284]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025159","ENSMUSG00000025159","Mms19","MMS19 cytosolic iron-sulfur assembly component [Source:MGI Symbol;Acc:MGI:1919449]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035842","ENSMUSG00000035842","Ddx11","DEAD/H box helicase 11 [Source:MGI Symbol;Acc:MGI:2443590]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001946","ENSMUSG00000001946","Esam","endothelial cell-specific adhesion molecule [Source:MGI Symbol;Acc:MGI:1916774]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000017697","ENSMUSG00000017697","Ada","adenosine deaminase [Source:MGI Symbol;Acc:MGI:87916]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040351","ENSMUSG00000040351","Ankib1","ankyrin repeat and IBR domain containing 1 [Source:MGI Symbol;Acc:MGI:1918047]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040464","ENSMUSG00000040464","Gtpbp10","GTP-binding protein 10 (putative) [Source:MGI Symbol;Acc:MGI:2385599]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023942","ENSMUSG00000023942","Slc29a1","solute carrier family 29 (nucleoside transporters), member 1 [Source:MGI Symbol;Acc:MGI:1927073]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034850","ENSMUSG00000034850","Tmem127","transmembrane protein 127 [Source:MGI Symbol;Acc:MGI:1916720]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031904","ENSMUSG00000031904","Slc7a6","solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 [Source:MGI Symbol;Acc:MGI:2142598]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033272","ENSMUSG00000033272","Slc35a4","solute carrier family 35, member A4 [Source:MGI Symbol;Acc:MGI:1915093]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035378","ENSMUSG00000035378","Shq1","SHQ1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919421]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000070002","ENSMUSG00000070002","Ell","elongation factor RNA polymerase II [Source:MGI Symbol;Acc:MGI:109377]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037761","ENSMUSG00000037761","Actr5","ARP5 actin-related protein 5 [Source:MGI Symbol;Acc:MGI:1924748]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026374","ENSMUSG00000026374","Tsn","translin [Source:MGI Symbol;Acc:MGI:109263]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049090","ENSMUSG00000049090","Ptgr3","prostaglandin reductase 3 [Source:MGI Symbol;Acc:MGI:2444835]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023094","ENSMUSG00000023094","Msrb2","methionine sulfoxide reductase B2 [Source:MGI Symbol;Acc:MGI:1923717]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000016921","ENSMUSG00000016921","Srsf6","serine and arginine-rich splicing factor 6 [Source:MGI Symbol;Acc:MGI:1915246]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032875","ENSMUSG00000032875","Arhgef17","Rho guanine nucleotide exchange factor (GEF) 17 [Source:MGI Symbol;Acc:MGI:2673002]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000061859","ENSMUSG00000061859","Patj","PATJ, crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:1277960]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004043","ENSMUSG00000004043","Stat5a","signal transducer and activator of transcription 5A [Source:MGI Symbol;Acc:MGI:103036]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042613","ENSMUSG00000042613","Pbxip1","pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000070283","ENSMUSG00000070283","Ndufaf3","NADH:ubiquinone oxidoreductase complex assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913956]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044221","ENSMUSG00000044221","Grsf1","G-rich RNA sequence binding factor 1 [Source:MGI Symbol;Acc:MGI:106479]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006005","ENSMUSG00000006005","Tpr","translocated promoter region, nuclear basket protein [Source:MGI Symbol;Acc:MGI:1922066]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022757","ENSMUSG00000022757","Tfg","Trk-fused gene [Source:MGI Symbol;Acc:MGI:1338041]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026657","ENSMUSG00000026657","Frmd4a","FERM domain containing 4A [Source:MGI Symbol;Acc:MGI:1919850]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022270","ENSMUSG00000022270","Retreg1","reticulophagy regulator 1 [Source:MGI Symbol;Acc:MGI:1913520]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037938","ENSMUSG00000037938","Chchd5","coiled-coil-helix-coiled-coil-helix domain containing 5 [Source:MGI Symbol;Acc:MGI:1913420]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046111","ENSMUSG00000046111","Cep295","centrosomal protein 295 [Source:MGI Symbol;Acc:MGI:2442521]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025142","ENSMUSG00000025142","Aspscr1","alveolar soft part sarcoma chromosome region, candidate 1 (human) [Source:MGI Symbol;Acc:MGI:1916188]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000074656","ENSMUSG00000074656","Eif2s2","eukaryotic translation initiation factor 2, subunit 2 (beta) [Source:MGI Symbol;Acc:MGI:1914454]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037364","ENSMUSG00000037364","Srrt","serrate RNA effector molecule homolog (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1933527]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037960","ENSMUSG00000037960","Card19","caspase recruitment domain family, member 19 [Source:MGI Symbol;Acc:MGI:1915730]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001998","ENSMUSG00000001998","Ap4e1","adaptor-related protein complex AP-4, epsilon 1 [Source:MGI Symbol;Acc:MGI:1336993]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035569","ENSMUSG00000035569","Ankrd11","ankyrin repeat domain 11 [Source:MGI Symbol;Acc:MGI:1924337]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018217","ENSMUSG00000018217","Pmp22","peripheral myelin protein 22 [Source:MGI Symbol;Acc:MGI:97631]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024914","ENSMUSG00000024914","Drap1","Dr1 associated protein 1 (negative cofactor 2 alpha) [Source:MGI Symbol;Acc:MGI:1913806]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040520","ENSMUSG00000040520","Manea","mannosidase, endo-alpha [Source:MGI Symbol;Acc:MGI:2444484]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028199","ENSMUSG00000028199","Cryz","crystallin, zeta [Source:MGI Symbol;Acc:MGI:88527]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026317","ENSMUSG00000026317","Cln8","CLN8 transmembrane ER and ERGIC protein [Source:MGI Symbol;Acc:MGI:1349447]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033439","ENSMUSG00000033439","Trmt13","tRNA methyltransferase 13 [Source:MGI Symbol;Acc:MGI:1925219]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031661","ENSMUSG00000031661","Nkd1","naked cuticle 1 [Source:MGI Symbol;Acc:MGI:2135954]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032018","ENSMUSG00000032018","Sc5d","sterol-C5-desaturase [Source:MGI Symbol;Acc:MGI:1353611]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028538","ENSMUSG00000028538","St3gal3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3 [Source:MGI Symbol;Acc:MGI:1316659]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020037","ENSMUSG00000020037","Rfx4","regulatory factor X, 4 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:1918387]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022515","ENSMUSG00000022515","Anks3","ankyrin repeat and sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:1919865]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000115100","ENSMUSG00000115100","Gm34934","predicted gene, 34934 [Source:MGI Symbol;Acc:MGI:5594093]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018405","ENSMUSG00000018405","Mrm1","mitochondrial rRNA methyltransferase 1 [Source:MGI Symbol;Acc:MGI:2443470]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052962","ENSMUSG00000052962","Mrpl35","mitochondrial ribosomal protein L35 [Source:MGI Symbol;Acc:MGI:1913473]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000050919","ENSMUSG00000050919","Zfp366","zinc finger protein 366 [Source:MGI Symbol;Acc:MGI:2178429]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000002997","ENSMUSG00000002997","Prkar2b","protein kinase, cAMP dependent regulatory, type II beta [Source:MGI Symbol;Acc:MGI:97760]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020612","ENSMUSG00000020612","Prkar1a","protein kinase, cAMP dependent regulatory, type I, alpha [Source:MGI Symbol;Acc:MGI:104878]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051695","ENSMUSG00000051695","Pcbp1","poly(rC) binding protein 1 [Source:MGI Symbol;Acc:MGI:1345635]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039781","ENSMUSG00000039781","Cep131","centrosomal protein 131 [Source:MGI Symbol;Acc:MGI:107440]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022463","ENSMUSG00000022463","Srebf2","sterol regulatory element binding factor 2 [Source:MGI Symbol;Acc:MGI:107585]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021884","ENSMUSG00000021884","Hacl1","2-hydroxyacyl-CoA lyase 1 [Source:MGI Symbol;Acc:MGI:1929657]","ARRAYEXPRESS,ENSG"
